1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5.11786,2.51351,11.32361,12.76731,4.26722,5.65184,1.94184,12.88876,19.5068,9.29804,190.92543,44.81461,12.71804,159.42263,3.16702,37.44188,28.19439,11.618,644.744,29.23557,126.64849,1244.02088,6.80241,16.08657,44.30759,4.02286,791.93727,71.48343,109.66429,686.76524,6.53806,23.792,11.25971,3.118,93.00953,16.30345,17.79206,248.15518,6.30924,8.88947,7.23288,5.12276,7.6438,6.16812,6.49449,16.59106,2.32059,4.11582,7.11714,7.45684,51.57671,14.12284,7.31018,18.02163,3.72635,11.81082,3.76943,3.38822,12.88661,6.36812,2.71886,5.5009,3.88741,5.45306,7.53718,6.31986,47.75653,16.60261,11.01073,33.15261,8.69847,9.04092,3.20353,2.28696,55.32753,21.13451,2.40496,6.3969,3.60549,13.48169,2.412,1.93006,3.32269,1.6078,2.03096,2.40112,9.34198,1.69653,5.48557,13.04214,3.54231,2.53776,3.00214,3.21488,5.30443,6.28845,4.36102,2.51006,3.18496,8.3528,7.198,5.27349,4.00233,5.3888,7.08384,13.076,12.39257,12.349,4.34904,5.22914,14.85527,2.13263,9.94022,9.294,7.77933,9.32669,4.92096,6.84151,10.858,24.839,12.14543,19.74035,18.36584,21.16345,3.63359,5.98622,5.6729,27.87667,7.62555,5.79735,13.5172,10.5181,4.4962,7.29643,5.91216,16.49147,13.08141,7.67335,13.8278,10.33153,22.77986,5.464,21.84051,13.78751,19.80055,15.32951,55.855,25.893,10.5558,20.24135,3.60516,31.01902,11.29071,12.00729,28.75,19.146,7.24041,13.81118,3.085,24.16355,1.313,4.11718,1.24937,1.58249,6.849,2.01563,4.73865,5.68569,15.42135,3.65306,4.24722,13.17839,11.09812,3.00455,2.80829,2.89376,5.81929,3.96047,4.25488,2.68471,2.05243,2.12082,4.95855,11.13112,8.04757,16.83233,21.29118,28.06469,22.96145,9.26198,6.387,19.10582,25.30871,68.29953,114.42843,52.84151,7.91988,9.80471,10.989,47.504,27.232,42.20129,72.581,64.105,12.7688,12.1358,11.37,49.97414,33.52996,93.0099,122.24867,50.013,9.21696,32.5629,13.958,66.204,7.55186,11.20957,14.82573,3.02429,3.34916,6.60631,27.566,56.919,67.434,175.298,63.553,14.59133,17.8412,13.38567,72.48712,22.72129,37.732,212.115,32.3858,30.1139,29.367,42.10347,137.843,102.386
6.42857,2.71402,13.97367,14.50518,5.79922,8.63786,2.28837,13.9521,22.53,11.16798,261.98914,50.95092,15.03635,204.73592,3.78049,43.59008,29.76,12.58314,655.64102,29.703,477.52714,1334.92659,7.77602,16.284,47.993,4.36239,873.01092,78.99712,125.42143,826.30933,7.29353,24.04124,13.38929,3.30843,256.0942,18.508,19.96114,309.93306,7.67096,9.44712,7.51057,5.57292,9.20561,7.42669,7.45343,18.7912,2.94929,4.76069,8.44357,8.62192,60.20735,15.43061,8.90359,22.52349,4.47506,12.20878,4.105,3.6272,15.43106,7.4041,3.19914,6.59447,4.18702,5.59843,8.22984,6.18084,52.63761,17.924,13.94794,41.33586,9.87937,9.94733,3.40898,2.34053,67.89076,25.0028,2.74837,8.14699,4.96567,15.95178,2.63014,2.09096,3.4872,1.72855,2.19376,2.86343,10.05461,1.82518,5.736,13.37914,3.80888,2.75537,3.18449,3.41027,6.3541,6.88178,4.72478,2.69439,3.39976,9.14271,7.63171,5.66335,4.39816,5.81069,7.35141,13.279,14.29176,12.702,4.96447,5.83869,15.42998,2.23788,10.41731,9.36116,9.078,12.75494,5.26418,7.30484,10.971,25.65043,13.15706,20.14555,22.59698,21.51165,4.15551,7.08235,5.82757,28.71116,8.14839,5.95141,15.6611,10.86937,4.85924,8.08743,5.92743,17.00686,13.32469,7.70006,14.226,11.14827,24.20029,5.56659,23.00486,14.43912,20.88655,15.44871,55.745,26.96182,11.95169,22.94173,3.636,31.9798,11.85816,12.255,28.809,19.15776,8.19912,15.85169,3.08986,23.957,1.41449,4.41586,1.29173,1.63573,7.03476,2.12716,5.4358,6.13657,17.72267,4.09096,4.70239,14.37018,11.71951,3.3941,3.00706,3.0651,6.54543,4.4301,4.6079,2.856,2.24712,2.29535,5.07186,11.86647,8.77937,19.35022,22.46188,32.28435,23.621,10.02041,6.53637,19.18141,26.751,70.58714,119.80569,52.477,8.88678,11.24131,10.958,48.55,27.436,43.323,109.616,63.589,13.82367,13.93549,11.244,49.879,34.79114,95.381,132.63643,56.56171,10.15241,38.61257,14.073,68.894,8.65829,12.35071,16.47804,3.28178,3.57153,6.73692,28.57508,58.376,68.737,207.666,64.716,16.79053,22.4688,13.4,75.5049,27.12894,38.28086,213.73,32.275,33.31316,43.34945,41.96137,140.44724,101.86937
6.61,2.83671,16.67776,16.29247,7.74133,17.23337,2.62306,15.56524,24.01049,13.32935,294.74271,54.56906,16.72629,238.01482,4.45998,47.23031,30.914,13.36229,602.33904,30.37714,549.61784,1398.88198,8.20218,17.07747,51.56286,4.77565,842.64967,82.4351,145.02286,973.21051,7.56473,27.561,13.72371,3.47986,300.21253,18.988,22.33751,368.6399,8.61302,10.76486,7.78669,5.567,11.1438,8.19076,8.20586,20.80651,3.39114,5.78488,9.07157,9.651,69.77943,16.88,10.43039,27.94186,5.14129,12.195,4.71588,3.90112,19.16076,7.93704,3.72173,8.55996,4.53376,5.81569,9.06118,6.40553,59.29249,18.547,17.17476,50.16569,11.66796,11.39,3.80902,2.43061,76.45727,28.12069,3.0518,14.64902,6.01067,16.35029,2.80486,2.2581,3.64608,1.829,2.36247,3.09204,10.90792,1.9421,5.88714,14.01857,4.07131,3.01141,3.41057,3.59833,6.92363,7.402,5.23157,2.84782,3.61067,9.27959,7.859,6.04506,4.61545,6.23829,7.21149,13.44104,16.12869,12.788,5.42492,6.40455,15.76967,2.3561,10.49941,9.55627,10.22096,13.89769,5.51112,7.76208,10.87192,26.559,14.01829,20.24651,25.38396,22.37018,4.66424,8.00227,5.798,29.69904,8.275,6.046,16.441,11.21057,5.25543,8.8061,6.04129,17.43698,14.07045,7.655,14.69776,12.21459,25.31171,5.583,23.303,14.8459,21.20486,15.36461,55.82178,27.26747,13.40259,25.39188,3.67959,33.50606,12.15263,12.467,29.104,19.27055,9.61204,17.8778,3.12043,24.84616,1.47122,4.78808,1.33504,1.672,7.166,2.209,6.0019,6.54798,19.65786,4.54863,5.22047,15.53249,12.20831,3.79412,3.23069,3.25112,7.865,4.79771,4.88933,3.02012,2.38896,2.46096,5.12706,12.20969,9.52543,21.91351,23.18729,37.31967,23.86265,10.69698,6.581,19.437,26.675,71.7592,122.112,53.06453,9.82341,12.91102,11.05,49.415,27.59271,44.389,118.544,63.079,14.96237,15.55896,11.35498,50.054,35.77641,97.785,137.201,57.93057,11.34188,46.4781,14.309,70.409,9.42986,13.05114,17.77029,3.6032,3.81831,6.7158,29.72859,59.82459,70.082,216.241,65.398,18.93861,26.03382,13.81465,76.106,39.41343,38.989,215.635,32.44,76.24947,60.72029,41.356,141.32,105.68765
6.63414,2.91706,57.16931,18.33855,9.95296,23.907,3.09945,17.3508,24.745,14.997,317.323,58.37471,16.77171,224.70135,5.53057,51.879,31.83676,14.107,572.152,31.143,557.068,1273.24112,7.42204,17.489,45.50041,3.84355,813.32143,76.797,152.45271,951.88531,5.41604,27.31441,14.90471,3.70029,334.26522,19.96933,24.5298,432.85204,9.60141,10.36451,8.99047,5.78057,31.26082,8.67,8.89457,23.15502,3.73273,6.73061,9.31671,10.22869,74.90129,17.42533,11.46986,31.55204,6.20102,13.08386,5.39753,4.55592,22.30818,8.21208,4.52416,10.44092,5.15327,6.42971,9.508,6.5389,59.92922,18.758,19.97671,57.23218,12.99802,11.39,4.039,2.5769,83.42129,29.61504,3.36471,19.27835,6.0312,16.06627,2.576,2.42094,3.80165,1.9252,2.54451,3.46143,11.68484,2.04849,6.073,14.52314,4.31571,3.28239,3.54904,3.79202,7.79665,7.866,5.75333,3.07596,3.85759,9.26,8.12906,6.37729,4.85416,6.60914,7.511,13.759,17.85965,12.96973,5.86618,6.93451,16.04298,2.46735,10.59241,9.6851,11.47904,14.84167,5.84896,8.2111,10.88,27.113,14.27261,20.34747,29.31214,22.53751,5.07631,10.22067,6.0648,24.17694,8.30137,6.14176,16.607,11.463,5.3112,8.47367,6.13014,17.776,14.46324,7.79569,15.25994,13.29431,26.61443,5.65724,24.00745,11.85122,21.99,15.33686,48.60818,22.58071,13.02257,23.76788,3.89582,32.24229,11.21031,10.02539,25.31255,16.62308,9.65139,17.54924,3.371,21.78263,1.48316,5.13008,1.37692,1.68308,7.10955,2.2691,6.54612,7.01927,21.61398,5.09973,5.68594,17.00457,12.70447,4.14751,3.263,3.44008,9.21043,5.10051,5.30247,3.20867,2.59592,2.62592,5.24529,12.65086,10.44604,25.23214,23.86916,45.23892,23.942,11.6169,6.52902,20.034,26.73157,72.69894,122.56,53.43463,10.55227,14.62237,11.112,50.194,27.28943,45.20871,123.147,64.279,15.21604,15.74727,11.546,50.92986,36.86851,99.371,137.025,56.72571,12.43316,55.09824,14.167,71.189,10.22829,13.803,18.377,3.19084,4.04818,6.749,30.521,60.69,70.632,222.505,65.743,20.97549,29.98745,13.886,76.942,53.68049,39.601,217.287,32.65384,84.47147,80.08873,42.046,144.213,110.46859
7.743,3.35443,71.00214,20.54257,12.81757,31.78043,3.49071,17.70414,26.51471,16.87629,287.016,47.15829,17.19729,266.374,6.43371,55.126,25.19429,14.854,540.70529,23.207,601.47229,1307.731,6.22314,10.556,48.74743,5.06186,731.77614,71.25414,154.263,1039.81157,5.02629,19.658,15.657,3.795,362.89843,21.16514,25.88529,491.58514,9.37014,11.31957,8.24557,5.747,36.55829,9.47271,9.68729,24.924,4.03271,6.90943,10.143,10.946,78.28214,18.03329,13.39314,35.93229,6.83971,14.26829,5.69743,5.24543,24.13329,8.48214,5.51871,12.21,5.79129,6.55671,9.95371,6.77671,55.83371,16.669,20.88557,52.18457,10.67186,8.67443,4.432,2.95957,90.16271,30.87057,3.44814,25.93614,7.03029,16.39557,2.353,2.59043,2.804,2.07243,2.69486,4.04757,8.82229,2.19157,5.384,10.537,3.84614,3.40871,3.29043,3.30229,8.75314,9.44871,6.22614,3.18014,4.11971,9.54529,8.39657,6.698,5.11671,6.936,5.43286,9.09257,14.32914,8.698,5.11257,5.68971,11.50629,2.57757,10.64914,9.758,12.81143,15.23414,6.27529,8.67557,11.03014,27.082,11.42586,15.19,21.476,13.64671,4.759,9.36614,4.92243,18.297,6.561,4.71929,13.19,11.688,5.556,8.26543,5.449,12.42214,14.586,7.82971,15.592,14.50171,27.581,5.707,24.185,9.33529,16.55286,11.57829,44.407,17.37571,13.105,23.38571,3.285,23.55871,9.336,9.491,22.68157,12.144,10.071,17.30271,2.90829,16.09586,1.56257,5.36786,1.413,1.74729,7.26886,2.40271,7.26157,7.22843,23.457,5.562,6.17614,18.02157,13.073,4.51143,3.45786,3.60214,9.452,5.41114,5.67971,3.33743,2.17657,2.22686,5.355,13.087,11.34214,29.10643,21.97186,77.401,24.551,12.29429,5.77757,13.872,18.845,73.4,124.30857,54.697,9.823,13.134,11.222,50.194,19.212,33.762,98.425,50.456,14.44457,13.47043,9.36243,36.795,25.33614,100.765,113.43286,42.938,13.717,61.869,13.533,72.388,8.624,11.049,9.83314,3.13229,3.327,5.24614,20.55029,61.89671,72.184,228.157,33.52786,19.22557,22.98186,11.044,44.61243,53.86886,30.86986,160.62714,30.49443,92.25057,90.01471,42.487,146.831,111.23929
7.916,3.64582,82.42753,21.987,15.563,37.97498,3.92569,18.69998,21.456,12.52635,328.917,53.696,17.55745,275.75924,4.92416,44.36563,23.65208,12.16229,515.519,22.34071,559.78155,1206.12224,5.617,8.99208,39.12986,3.83292,646.17402,60.1431,160.22243,1036.77876,4.37639,14.81029,16.63643,3.87629,333.69235,17.38347,28.10206,455.69745,8.50229,8.63714,8.27176,6.10367,44.11143,10.79496,11.0421,26.86878,4.538,7.85629,8.96486,12.28688,71.26773,15.46145,13.28084,33.58318,6.77596,12.97361,6.20208,5.895,25.89486,8.83884,6.53522,14.45541,6.50704,7.04451,10.868,7.17745,50.95104,14.86743,22.30986,51.49141,9.42257,6.41645,4.54818,2.975,96.45894,31.328,3.64549,30.54851,7.57665,17.15498,2.56457,2.72759,2.36086,2.15331,2.83447,4.30259,7.17263,2.31276,5.33543,11.60386,3.68855,2.4929,3.44718,3.14124,7.03694,11.40359,5.33551,2.88702,3.63418,10.01239,7.48531,5.54455,5.40222,7.26627,5.50963,9.38669,14.36661,8.70186,5.27027,5.73,10.82747,2.65894,9.64457,9.79927,14.20439,15.66329,6.50186,9.05688,11.3,27.907,10.83141,14.27396,22.426,13.079,4.70814,8.80563,4.90796,17.5041,7.0398,4.72973,12.79898,7.9458,5.89112,7.84473,4.39459,10.936,11.54014,7.88888,12.80839,15.72696,28.381,5.83069,20.05776,9.59829,15.09231,11.63698,43.373,16.3712,13.59384,24.14949,3.56271,20.91794,10.016,10.58408,22.463,11.75141,10.452,16.79837,2.96124,16.38847,1.66006,5.77988,1.00861,1.17808,6.53565,1.61702,5.84165,5.65953,21.08804,4.9848,6.577,15.33061,9.93551,3.67996,3.00504,2.888,9.93971,4.34767,4.63882,2.777,2.25155,2.385,5.19259,10.08343,10.48688,27.53131,16.061,66.39396,16.729,10.43755,5.17639,13.58392,19.06757,52.12414,97.19641,53.69576,9.71,12.73014,9.857,30.72924,20.31986,37.11157,93.586,42.305,15.51057,13.66108,8.73841,30.275,24.5912,75.60533,106.35888,28.62971,11.97553,56.57753,12.074,52.145,8.27486,11.31429,9.17286,3.36773,3.39761,4.844,18.459,48.594,61.603,175.907,32.96851,19.24116,22.14908,10.7418,41.06504,57.73451,31.53255,147.59253,15.20047,82.41078,75.01992,25.22792,106.10514,76.16198
7.974,3.95545,86.853,21.69255,17.47849,42.32051,4.20035,19.23739,23.43292,15.57465,297.23643,41.37496,16.95496,243.77588,6.51147,47.30888,24.01424,11.71657,471.86459,18.15286,533.04106,1154.95653,5.54102,7.55457,31.48722,3.582,612.73855,51.9399,159.76371,967.07492,3.72684,12.07335,16.37486,3.41786,364.28514,19.28127,29.41376,535.792,9.82253,8.83706,9.969,6.409,49.96604,11.769,10.74353,28.72176,4.99151,9.08859,9.41914,11.68614,75.54541,15.095,14.25033,38.08422,6.87384,9.99261,7.35841,6.44971,27.92339,9.34553,7.54606,16.25186,5.53298,7.10306,7.80708,5.17269,51.68451,13.23747,22.40771,53.15035,9.76604,6.63512,4.859,3.12265,87.69463,27.44398,4.09271,29.161,5.94304,13.56947,2.707,2.84167,2.57143,2.27924,2.31194,3.55869,7.00002,2.41443,5.19443,11.739,4.04857,2.56641,3.4811,3.26757,7.5458,7.82559,5.50576,2.86312,3.6461,7.40841,7.022,5.07447,4.74141,6.32643,5.99878,10.76871,14.02808,8.70608,5.49298,5.74506,11.45322,2.76737,8.22206,9.91382,15.48843,15.89857,5.92576,7.90545,11.22359,28.29429,10.7508,14.80684,22.32269,12.98837,4.78639,8.40324,5.02894,18.67192,6.57929,4.59582,12.21498,7.14335,5.96149,7.58055,4.59431,10.94359,11.48886,7.51961,9.90422,15.18833,24.498,5.38412,16.61188,8.73641,16.92637,10.89488,37.89492,14.24841,12.94882,22.17967,3.419,18.0849,9.42041,9.3559,20.39294,10.588,10.23431,16.30482,2.94302,14.99549,1.42629,6.11843,1.12437,1.1932,5.69343,1.58937,5.73951,5.48902,20.46667,5.25469,5.75971,15.16765,9.43329,3.23294,3.12688,2.47922,8.81714,4.05512,4.93033,2.71641,2.49827,2.46761,4.532,9.37441,10.84153,25.581,16.16496,67.79765,16.78318,10.76804,4.85406,14.60857,21.69914,49.84618,100.133,30.22263,10.33994,12.65,9.365,34.00594,23.171,36.30986,85.901,33.343,15.8558,13.23455,8.06955,30.15029,21.27627,80.556,89.8911,22.83471,12.62014,57.84408,10.01,39.484,9.31029,11.622,8.35763,3.29786,3.24678,4.64469,17.70763,52.657,53.341,165.524,34.19867,18.7088,21.751,9.22696,41.49645,63.92382,32.10043,127.54371,14.37778,86.07031,78.703,23.70261,109.14063,71.5898
6.35757,3.048,76.841,18.2551,16.93455,37.42335,3.09816,19.804,18.56712,12.13276,279.05829,37.17435,16.89686,238.91165,5.42073,35.11347,19.67806,9.87371,424.6932,15.397,497.33845,1096.70473,5.08776,6.33218,28.63161,3.67092,591.51696,47.58892,156.445,971.13047,3.81704,11.71455,13.97429,3.507,344.226,19.18478,29.25065,530.9351,9.38555,9.93882,9.24845,5.23286,46.5061,9.70298,11.81635,25.79159,3.9042,9.6848,8.38571,10.04049,70.76582,13.74,15.32571,37.643,6.73,9.4042,7.38388,6.66114,30.05888,9.76886,8.40182,17.69357,6.69504,7.43884,6.9598,5.62027,43.77073,10.86688,19.58302,47.21108,8.5542,4.8609,4.29373,2.5032,88.17384,25.65347,4.27404,36.65357,5.8559,12.77241,2.62286,2.40206,2.59433,1.983,2.16216,3.76553,7.562,2.01045,5.18557,10.22871,3.72265,2.39559,3.50953,3.0358,7.37039,7.94171,5.57278,2.99641,3.68349,7.43861,6.71896,5.111,4.84986,5.49073,5.77455,9.94,13.30647,7.34908,5.30147,5.2002,9.75631,2.40908,8.4798,9.91227,14.72249,16.63633,5.99102,7.56945,9.92118,17.31829,10.13545,13.77661,23.04855,11.71408,4.693,8.50745,5.067,19.55671,5.23767,4.22533,11.1968,7.32202,5.29169,7.51333,4.594,11.40888,12.14878,5.98127,10.72849,15.93351,24.87571,5.547,17.84469,7.38957,14.90247,9.9612,38.07861,14.41741,12.70327,22.37527,3.27845,18.76924,8.14541,9.07941,18.98155,10.869,9.95202,16.5002,2.83298,14.967,1.51084,6.37382,1.10618,1.171,5.3691,1.67129,5.62873,5.24127,19.61549,4.79802,5.33096,15.76337,8.85696,3.35363,3.11463,2.62671,9.85643,4.80843,5.34306,2.79218,2.397,2.18,4.48653,8.4101,10.81541,23.97057,16.52902,67.31167,16.94696,11.00153,4.45822,12.86514,19.90086,56.08735,91.48645,31.55322,10.40702,12.13698,8.818,29.53694,20.73543,35.92671,85.613,31.54,16.26933,13.67076,7.00608,26.63986,21.86159,66.50992,82.37778,23.72043,11.95937,49.49882,8.873,34.652,9.20843,12.315,7.68449,3.35859,3.19761,4.466,17.73063,50.64851,53.079,154.498,33.08373,18.72888,21.38361,8.12804,39.39035,62.60188,27.49276,126.98663,14.66414,85.023,76.31412,24.51424,99.5282,66.31906
6.77186,3.97729,78.84184,18.79986,17.37851,40.676,3.28541,13.14241,15.738,10.64053,257.583,33.34392,16.56669,230.20886,4.61584,26.86592,17.66351,8.09243,393.93347,13.51643,468.676,998.21714,4.31118,5.25984,23.3002,3.6898,561.456,47.18306,148.782,922.42884,3.67667,12.61333,11.70543,3.44371,327.34369,16.77737,28.548,550.50849,9.334,8.43,10.55392,6.26212,48.82327,9.62714,13.16757,28.364,4.0691,7.43296,6.55929,9.57222,66.19831,14.15869,15.64053,37.41494,6.54935,10.43035,7.53061,6.75643,27.89741,7.82278,8.22467,16.02465,6.41639,5.5162,5.89259,4.84355,39.12849,9.47253,17.68033,42.569,7.28282,3.99141,5.24957,3.28467,92.81688,27.99043,4.12649,39.94224,6.39604,12.347,2.69514,2.35,2.74196,2.16353,2.42037,4.383,8.21935,2.091,4.94171,9.90343,3.62473,2.23394,3.64169,3.04057,6.73114,7.55467,5.08524,2.84006,3.62373,7.30149,6.82584,5.51047,4.63198,5.23141,5.17839,10.47267,13.59859,7.34239,5.04114,5.51259,9.26453,2.42133,9.15669,8.11857,13.939,10.80386,5.995,7.8,9.41008,14.957,9.28455,13.37239,25.32406,11.2939,4.73806,8.68927,5.142,19.16494,4.31508,4.104,10.85216,7.645,4.58447,7.35424,4.555,11.40996,11.58671,6.333,11.34306,16.31684,25.31857,5.55312,17.216,8.21961,13.87733,9.87524,39.24351,15.68182,12.65696,22.03524,3.32412,20.19796,7.75488,9.34327,19.64649,11.46963,10.135,16.53949,2.9201,15.87647,1.60106,4.06416,1.09912,1.17808,5.131,1.77696,5.20857,5.1391,18.7232,4.72765,4.92253,17.25565,9.337,3.28339,3.08149,2.56982,11.40143,4.4629,5.07337,2.49639,2.29673,2.02143,3.97845,6.67563,10.46173,21.41037,15.73135,66.56,15.23778,10.96453,4.00414,10.51333,19.70257,51.53308,85.77955,30.52008,10.3508,11.858,7.887,31.01394,19.76171,35.76343,87.453,29.182,17.32598,14.55292,6.42698,23.65257,21.39071,63.12137,78.84996,23.45057,12.20976,49.96451,8.601,36.338,9.197,12.638,7.1362,3.601,3.30098,4.28102,17.57273,45.35055,51.057,151.924,33.3942,18.87969,21.55116,7.41369,40.61729,62.60543,25.81922,133.74839,14.83559,83.342,69.46427,25.38608,90.69663,62.92643
