1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7.04743,4.11741,80.67157,17.43696,17.86102,41.51629,3.50051,13.47478,13.39071,9.63416,237.04486,29.759,16.27,220.956,4.522,25.22833,18.18486,6.64457,380.15708,12.05686,450.85676,980.8808,4.17994,4.838,20.21002,3.77071,529.99327,53.20504,144.58886,877.685,3.85561,11.70441,10.06557,3.47271,319.42696,15.51696,29.71339,551.80976,9.05488,8.01494,10.19902,5.99537,47.94112,9.91641,13.735,27.70741,4.05867,7.82524,4.93171,8.26065,60.13678,13.03939,15.05086,36.29531,5.92563,9.74188,6.11933,6.4019,27.10759,7.82504,8.26194,17.52312,6.37606,5.26812,4.78502,3.977,36.26573,7.78933,16.67582,38.89,6.22984,3.34429,4.92598,2.9582,81.539,26.21865,4.0701,40.955,5.79782,10.49778,2.426,2.42653,3.04661,2.27284,2.22047,4.40841,8.98147,2.04859,4.65771,10.20086,3.603,2.18886,3.74273,3.15957,7.48773,6.63941,5.03482,2.82802,3.40129,6.93506,7.40959,5.72367,4.45129,5.7358,4.99,9.52349,13.11067,6.19718,5.09753,5.52165,8.90855,2.44022,9.14235,8.84182,14.50988,9.47796,6.04992,7.92033,9.748,13.86329,9.782,14.54831,24.66524,11.96869,4.97988,8.82222,5.164,19.28514,3.92098,4.05045,10.17724,7.486,4.43055,7.08235,4.36498,12.0369,9.34439,6.2261,11.67739,15.73573,23.87357,5.4848,17.29002,8.83433,13.474,10.37808,40.39341,15.33684,12.588,21.63,3.42686,21.123,7.0872,8.77794,19.81133,12.80557,8.97941,15.58692,3.023,16.85335,1.52735,4.61998,1.06969,1.224,5.19992,1.84553,4.91886,4.78043,17.549,4.76004,4.44461,16.26416,9,3.45394,2.93171,2.59094,11.039,3.99757,4.76563,2.68688,2.2961,1.92427,3.5561,6.7542,10.0899,20.99467,17.34724,65.00833,12.10176,11.80294,4.04337,11.91092,17.46286,49.094,78.12337,30.36865,10.48161,11.26565,7.15,27.07251,18.557,35.97186,84.006,29.228,16.7242,14.015,5.8879,25.93529,20.88702,63.29778,78.732,24.53757,12.528,47.54755,8.256,34.536,9.29943,12.42957,7.98288,3.85492,3.24543,3.88096,19.82235,43.52282,46.287,147.093,28.66176,18.38261,20.27024,7.00088,34.07292,63.28841,27.67122,148.17908,17.40559,87.74149,70.21571,26.0142,86.16141,65.8009
5.71229,4.069,77.29696,15.4888,17.60771,39.73869,3.4382,12.63337,11.68976,9.08692,227.40786,27.51984,16.17508,215.26667,4.07422,21.64267,22.29363,5.50157,346.64567,10.713,428.40635,963.0578,4.16286,4.40239,19.45639,3.72586,554.18341,57.48447,145.02357,835.72708,4.18133,15.21439,8.131,3.35771,296.40069,14.15418,29.351,524.40218,8.83914,8.08598,8.44973,5.64131,48.13871,9.51502,13.77014,27.27249,4.353,6.5822,4.54571,8.64245,57.42657,12.967,13.93122,36.87661,5.324,9.127,6.62459,6.30182,27.4071,7.819,9.1511,18.41712,6.1372,4.92692,3.87888,3.60953,31.17543,7.09027,15.90629,36.92727,5.61667,2.71533,4.30586,2.84771,77.30492,21.92159,4.187,39.76943,5.5578,10.46304,2.479,2.42492,3.12555,2.39829,2.36553,4.70339,9.54163,1.95873,4.93571,9.79657,3.76763,2.26202,3.60694,3.11329,7.43073,6.5558,4.77859,2.983,3.22206,7.32449,7.58027,5.5399,4.46316,5.82994,3.94178,8.16339,11.79494,5.31361,4.63206,4.96171,7.72327,2.25882,7.90506,8.60751,13.67188,8.29584,5.71769,7.74482,9.23182,14.46657,10.25398,14.6598,25.969,13.89908,4.74186,8.61233,5.11,19.31557,3.63735,4.04055,10.10539,7.15031,4.39678,6.99151,4.34,12.37292,8.31635,5.85618,9.91747,14.26137,22.54357,5.21331,14.90784,8.76433,12.85731,10.55639,36.642,14.90439,11.46539,19.16667,3.38429,20.15873,7.01408,8.286,18.673,12.288,8.68431,15.01447,2.983,15.92794,1.5319,4.56396,1.13771,1.09996,5.13822,1.68824,4.91282,5.106,18.01604,5.08506,4.12806,16.595,10.09182,3.64569,3.1001,2.71198,10.59171,4.03671,4.77563,2.86143,2.24396,1.94933,3.434,6.70847,10.08539,22.55927,17.8232,64.67343,13.02588,12.239,4.14794,12.73559,16.21486,44.44265,66.25676,25.07635,10.80716,10.98422,6.14,22.81353,18.06143,35.60043,79.221,27.632,16.86722,13.73222,5.27588,25.62129,19.9549,59.52006,82.33657,25.07629,12.68273,46.73406,8.091,35.782,9.655,12.32914,8.70224,3.904,3.39759,3.88031,20.82953,41.328,45.938,131.474,27.21076,17.85506,19.10824,6.41457,33.80786,62.12208,26.63469,147.71167,15.99124,93.99196,72.25708,26.24237,96.20237,69.26747
4.597,3.72557,67.20829,13.09043,16.141,35.51014,2.94157,12.24057,11.13757,9.31271,212.462,25.96071,16.40714,215.209,4.217,20.34814,19.20543,5.82,341.702,9.804,399.40657,916.63271,4.07386,4.20629,21.87814,4.09043,557.31157,63.25171,143.965,834.13057,4.53143,16.447,8.066,3.214,282.42957,12.182,29.202,494.61,8.58286,7.53,6.04129,5.10014,45.43529,9.19743,13.25871,26.91,3.961,6.658,4.183,8.541,56.63257,10.96114,13.34271,36.205,5.40229,8.597,5.759,5.86229,27.45057,8.08157,9.28129,18.722,5.80229,5.25514,3.45171,3.35757,28.439,6.47343,14.974,35.375,5.509,2.56314,4.64457,2.814,70.90543,21.14286,3.93614,36.475,5.071,10.21657,2.702,2.486,3.155,2.23114,2.30186,5.17357,9.62529,2.11157,4.182,10.084,3.83757,2.42557,3.24757,3.03143,8.06843,6.62129,5.26871,2.98886,3.45843,7.02357,7.52714,6.03371,4.51214,5.91771,3.74586,8.52071,11.76757,5.216,4.46629,4.78914,7.26314,2.36857,7.22357,8.13,12.42286,7.076,5.90757,7.64486,9.18186,16.654,8.96014,14.01071,27.56757,13.697,4.57914,9.00171,5.05286,18.20429,4.15429,4.04443,10.29143,7.40786,4.83843,6.99314,4.17657,10.89214,6.69786,5.37786,9.51543,13.21329,22.295,5.26214,15.25757,8.381,10.04143,9.10314,35.00029,14.93614,10.44543,17.90414,3.335,21.43514,6.382,7.95871,18.73929,11.95986,8.469,14.712,2.887,15.63771,1.52586,4.652,1.07257,1.261,5.232,1.83214,5.48014,5.70114,19.27114,4.847,4.59629,17.781,9.722,3.24314,3.272,2.74043,10.342,4.49,4.75471,2.99971,2.05114,2.04686,3.411,7.54314,9.85529,24.30329,17.61386,59.656,12.56386,12.19514,3.72386,11.52914,17.667,39.76229,58.40386,19.69,10.788,9.93343,5.271,19.13614,18.081,33.106,73.375,27.632,17.27843,14.71,5.25314,28.176,19.40871,61.03371,86.75829,22.54,12.59486,46.13886,7.842,36.653,10.419,12.199,8.41557,4.005,3.49714,3.998,19.316,38.88286,43.928,123.439,27.78129,18.09386,19.38829,5.95386,33.11386,61.21814,24.46643,136.40814,13.89643,102.115,70.094,22.234,98.164,65.03514
4.02043,3.52747,62.04216,11.29788,14.97573,32.57455,2.71457,9.50653,10.38143,8.51965,203.094,23.87655,16.074,207.53559,3.82927,18.91045,18.28661,5.69914,327.79665,9.63014,381.16065,897.609,4.359,4.31482,23.353,4.05286,575.00294,61.13271,142.40371,842.433,4.334,16.83124,8.36743,3.212,261.10816,11.025,27.66304,469.33306,7.571,6.7611,5.36169,5.30133,43.7221,8.5899,12.93851,28.42651,4.00769,7.03408,4.138,7.64278,48.40984,8.45729,12.48712,32.96596,4.58727,6.34486,4.82249,5.16586,25.28747,8.22916,9.093,18.01373,5.561,5.34153,3.02708,2.97496,27.56612,6.0652,14.62457,35.13051,5.35696,2.50212,3.7322,2.44,77.76045,21.06633,3.94512,36.47873,4.88304,9.813,2.82443,2.5251,3.18798,2.06661,2.319,5.86033,8.65565,2.12041,3.86,10.336,3.79551,2.24857,3.43251,3.11037,7.4251,7.50076,5.46882,2.79116,3.63827,6.58655,7.39422,6.28633,4.15261,5.82382,3.19086,8.06324,10.70933,5.42216,4.01708,4.33988,8.23527,2.40951,7.3138,7.68576,12.06292,7.14376,5.995,7.35522,9.228,17.324,8.34292,14.05573,29.12663,13.86582,4.38127,9.15551,5.067,17.73067,4.23992,4.1879,10.40531,6.41229,4.89627,7.09184,4.01261,9.7139,6.19814,5.2619,9.86841,11.572,20.538,5.17565,16.0271,7.98696,9.51418,8.924,32.43212,15.97,11.16029,17.86541,3.248,20.25937,5.691,7.82622,17.64861,10.63353,7.84939,14.04178,2.87267,15.78222,1.4208,4.83506,1.07759,1.36553,5.161,1.82182,6.21363,6.15971,20.12,4.67784,4.61012,16.65876,9.41604,3.17704,2.84682,2.58329,9.23243,4.5729,4.93686,3.1901,1.81361,2.09671,3.415,8.26037,9.8938,24.349,16.50939,58.61788,11.4341,11.89294,3.62633,11.53114,19.80371,38.68673,60.84039,16.04643,11.36082,10.81853,4.565,18.04294,18.37314,33.47229,71.64,25.592,17.86957,14.41255,4.86114,22.58414,18.04957,58.542,90.64157,27.234,12.70563,48.45414,7.698,37.892,10.02957,11.444,8.01547,3.75922,3.47361,3.78824,17.76724,38.67445,42.91,115.69,24.53516,18.366,20.08582,5.42367,30.42794,59.67902,25.59533,139.33771,15.24635,92.51596,69.5262,25.493,99.64673,53.08053
3.78829,3.55057,56.9228,9.81927,14.47949,31.06045,2.70237,7.76863,10.16529,9.21745,190.442,22.187,15.91767,208.11739,3.86539,19.00347,17.937,5.15543,296.00229,9.15771,371.09116,835.06512,4.11771,4.32318,24.07431,3.81029,540.97765,59.91569,138.157,856.021,4.42039,15.5478,7.84357,3.02371,226.54965,10.53539,27.56322,425.15306,6.68012,5.78708,4.69178,5.06965,42.69345,8.21947,12.37837,26.91898,4.10271,6.9358,3.44814,6.74635,44.03373,8.52157,11.47535,30.544,4.53559,6.45045,3.6772,4.45373,23.90118,7.69445,8.92741,18.06404,4.79476,5.13273,2.81629,2.97302,25.50853,5.55351,13.84451,32.698,4.97918,2.26135,3.28071,2.4181,78.756,21.71137,3.95469,38.36722,5.13735,10.63631,2.41843,2.57347,3.35437,1.99788,2.275,5.914,9.88629,2.13051,4.05929,9.604,3.53994,1.84571,3.57827,3.18496,7.13824,6.7909,5.7802,2.76529,3.77708,5.52063,6.98967,6.25637,4.11527,5.99286,2.93351,8.79798,11.96173,6.26247,3.63594,4.47333,9.739,2.30937,6.80994,7.87922,12.0008,7.80549,6.12229,7.44351,9.16,15.392,7.98206,12.6799,29.40339,14.54573,4.41698,9.21478,4.972,17.96394,4.66982,4.36827,10.0008,5.5821,5.12373,7.235,3.97455,9.7798,6.39071,4.89294,10.01749,11.84441,20.31443,5.14055,17.05945,7.15306,9.93122,9.02014,33.043,16.17684,10.41937,18.15876,3.281,21.65249,4.91535,7.68488,17.5821,10.30973,7.3408,14.3089,2.8592,15.1818,1.19563,4.99149,1.02008,1.36973,4.89396,1.74288,6.16735,5.94614,21.57102,4.62931,4.7522,13.4989,8.326,3.34129,2.30622,2.46906,8.435,4.475,4.80388,5.04353,1.62702,1.8119,3.349,9.33918,9.70751,24.68739,15.58382,58.72461,12.12931,11.89284,3.43853,11.03827,19.28214,44.71478,66.7998,14.78394,11.79182,10.59439,4.439,16.3729,16.92571,33.97357,70.331,22.23,17.71406,14.11939,4.56116,20.81057,17.44759,62.63339,85.72165,27.69371,11.77645,48.27022,7.698,40.583,9.90929,10.911,8.11041,3.35,3.17855,3.48608,15.30773,37.39729,40.516,110.695,23.06059,18.90278,21.65706,5.29318,34.82302,57.42729,24.42235,138.90678,12.13757,95.412,73.203,19.97833,86.79135,51.04255
3.598,3.84067,56.961,9.69,14.397,31.403,2.95273,6.73965,9.65282,8.549,189.724,23.23904,16.00288,209.423,3.80167,18.01273,15.933,7.32386,283.16824,8.57471,336.288,769.1769,4.11214,3.69769,21.50604,3.73969,488.54165,48.5641,140.32129,814.1538,3.97553,13.5252,6.737,2.54771,215.78504,11.18435,27.28267,388.5138,6.67553,5.85794,4.39531,4.78388,38.66902,7.28169,11.63635,26.08035,3.80951,6.21839,3.30529,6.51814,42.25857,7.88292,11.54786,30.43278,4.61169,6.03684,3.24427,4.1139,22.47278,6.08063,8.64753,16.74782,4.86041,4.00035,2.57992,2.78139,23.54041,5.55414,13.48447,31.45124,4.91849,2.26706,3.69598,2.68047,77.0529,22.72984,3.978,37.8802,5.065,10.90402,2.22571,2.54549,3.31027,2.00302,2.3561,5.96065,9.74708,1.9702,4.12914,9.12071,3.73104,1.96741,3.52424,3.41035,6.865,5.72998,6.03739,2.85259,3.83835,5.36012,6.93618,6.20476,4.32794,6.04722,2.942,9.83022,12.13088,6.75557,3.98439,4.8278,9.47249,2.18092,5.4579,8.07047,12.39916,7.54833,5.23916,7.05857,9.30178,16.95843,7.23486,12.75939,28.02716,13.35159,4.32065,8.61676,4.86327,16.72612,4.27473,4.392,10.43206,5.20031,5.05806,6.887,4.13549,9.29135,6.32522,4.72063,9.535,12.38071,19.07957,5.06429,17.313,7.1341,8.82329,9.33229,33.621,14.09996,9.98388,17.87992,3.27831,19.25114,4.66908,7.34276,16.7581,9.79753,7.88794,13.87545,2.875,15.39147,1.15945,4.38559,1.07516,1.42447,4.87161,1.9528,4.98729,6.07461,20.56441,4.53794,5.20055,11.887,8.82463,3.50196,2.16404,2.53061,6.879,3.63802,4.44573,5.36208,1.59463,1.63006,3.1608,9.11747,9.05847,24.8508,13.18747,51.05206,12.22041,11.61998,3.17969,11.2259,18.82443,45.54871,68.21094,15.77843,12.08439,11.49924,4.665,19.61337,15.41829,34.396,68.378,18.79,17.89165,14.8889,4.71361,20.54814,18.48322,60.75565,89.04696,30.95914,12.34545,45.42518,7.52,41.267,8.81229,10.867,9.10024,3.53457,3.23555,3.197,15.02849,33.8618,40.005,116.065,22.0759,20.13276,22.03051,5.14422,36.89453,51.62663,24.02061,130.31067,11.77749,98.15035,69.40124,20.25408,79.28545,50.52849
3.45157,4.06931,53.4678,9.76496,13.8352,31.00445,2.92039,6.73894,9.96033,9.25869,174.37457,22.57488,14.911,178.64067,4.36129,19.83088,15.79314,6.56186,272.46804,8.13457,314.00202,746.46671,4.60639,3.77686,19.572,3.67312,458.57524,42.082,143.631,753.05216,3.95949,11.40459,6.45686,2.69271,202.56445,9.9,27.26516,373.96339,6.73118,4.61151,3.86959,4.22749,34.71371,5.76888,11.03071,25.11669,3.33141,5.15998,2.85786,6.18571,40.577,7.84669,10.54147,28.40959,4.4069,5.39959,2.93733,3.66118,20.07382,5.05957,8.06045,15.8912,4.11735,3.62788,2.35082,2.698,22.12051,4.77153,13.13263,31.70424,5.30243,2.28469,3.86598,2.77559,69.45122,22.89288,3.98045,37.25657,5.577,13.91839,1.95743,2.62414,3.35161,2.13188,2.44333,6.09771,9.2,1.891,3.61371,8.572,3.70418,2.02918,3.31065,3.21006,6.95243,6.41373,6.15871,2.93022,3.82839,5.24061,6.80578,5.92798,4.5831,5.80337,3.26161,9.77586,12.42149,5.83218,4.29065,4.91969,8.2642,2.09692,5.68159,7.92343,13.04969,8.16651,5.26433,6.86735,9.263,16.54443,5.95804,11.12857,28.06353,12.74376,4.27129,8.14363,4.659,15.806,4.06218,4.31053,10.3648,5.03298,5.26229,6.74406,3.74373,8.34865,6.0458,4.4981,9.05996,11.44714,17.584,4.88388,16.26188,7.89749,8.143,9.33296,31.20324,13.97845,9.40524,17.77508,3.30216,18.35861,5.08573,7.85147,17.27569,10.72476,8.016,14.43788,2.81927,15.55553,1.20424,4.5071,1.11053,1.50539,5.04865,2.11492,4.47133,6.559,19.55371,4.32816,4.69963,11.28731,8.15639,3.51549,2.19306,2.36998,6.342,3.55347,4.49116,5.079,1.60729,1.62512,2.92108,8.25745,8.43433,24.7592,12.25545,51.32882,12.30049,10.60198,2.975,10.438,15.52614,43.196,71.96892,17.08633,11.68533,12.27216,5.012,24.15743,15.519,34.82643,67.206,19.683,18.9388,15.48037,4.72706,21.16343,18.56906,62.16357,91.9492,21.79143,12.16378,44.4672,7.215,41.891,9.22557,11.145,9.73706,3.759,3.24969,3.21257,16.9801,30.74412,41.988,117.07,22.40484,21.02529,23.42369,4.84716,37.45373,49.32855,22.13722,125.0659,11.31159,88.62155,69.75527,19.78765,68.78347,52.34137
3.366,4.17959,52.56614,8.92731,13.214,29.958,2.9842,7.87812,8.53655,7.93798,159.513,19.49145,14.479,169.90347,3.61033,19.62367,13.36141,6.09071,252.81218,8.24914,291.97829,697.519,4.59755,3.88,18.90606,3.67337,406.27361,39.61498,142.968,741.58873,3.44198,11.65202,7.192,2.83171,193.031,9.45547,27.36349,378.93376,6.53743,4.99273,3.50935,4.11647,32.77765,5.4438,10.30422,24.25145,3.18898,4.17976,2.61529,6.57898,41.93363,9.19622,9.94192,28.73669,4.49884,5.70941,2.92041,3.39784,17.97831,4.55402,7.819,15.05806,4.23763,3.12808,2.75718,2.44333,21.78924,5.22035,13.0759,31.14731,5.3319,2.31849,3.56559,2.71,63.531,22.56349,3.83098,34.053,4.97843,11.89345,2.232,2.63147,3.393,2.07341,2.19543,6.143,8.82022,1.979,3.78014,8.81414,3.89761,2.40316,3.53182,3.19492,6.85527,6.66914,5.64186,2.85235,3.835,5.4599,6.75604,6.26378,4.47649,6.06427,3.66178,10.08508,13.084,5.62445,4.82876,5.10233,8.19918,2.142,5.97337,7.67347,13.2601,8.93441,5.411,6.88624,9.03953,15.548,5.95802,11.335,28.54129,10.84482,4.31294,8.15863,4.64,15.4311,4.30169,4.20206,9.03739,4.4128,5.412,7.06998,3.61035,8.611,6.67794,4.57539,8.46084,10.997,18.49143,4.93559,14.82216,8.19227,7.63906,8.21831,29.19437,15.30059,9.88739,17.55322,3.172,19.1808,4.90153,7.975,17.997,10.77512,7.636,14.35878,2.81304,15.33184,1.05476,4.33535,1.11384,1.42924,5.44922,2.14749,4.87249,6.8718,20.31261,4.18722,4.70257,11.35198,7.83406,3.5188,2.18771,2.18535,6.02829,3.47633,4.34971,5.31324,1.83869,1.7948,2.87837,8.89359,8.57484,23.86288,13.40292,54.20459,12.585,10.87086,2.95931,10.243,14.18486,42.323,71.696,21.316,11.55953,10.883,5.312,28.22404,17.83386,35.185,68.231,17.796,19.03961,16.73506,4.35898,16.22886,16.54737,57.20008,85.2399,14.76114,12.38998,45.09873,6.372,31.935,10.18829,11.12157,8.91847,3.8398,3.31131,2.99516,17.35392,31.14782,46.287,127.802,23.54592,21.01386,23.58729,4.98586,33.83284,51.86498,21.27988,120.39988,13.81473,81.04573,65.14339,23.91757,73.06953,60.09929
3.07186,4.25684,51.054,9.21871,12.19908,28.56873,3.03376,8.34755,7.76222,7.5209,149.49557,17.57863,14.11292,157.34169,3.20498,15.33347,13.17341,5.82571,226.32076,7.60743,262.89994,622.14798,3.86153,3.28557,18.78867,3.612,385.435,36.32398,140.367,711.12029,3.23529,10.67988,6.889,2.53714,188.82767,9.18008,27.13259,345.55584,6.04322,4.79514,3.14806,4.0981,30.38971,5.5811,8.94429,22.39449,2.95337,4.00363,2.45971,6.37567,40.45927,9.33,9.29869,26.88884,4.72,7.07251,3.19935,3.41596,16.15306,4.13802,7.43976,14.11651,4.72676,2.77231,2.95582,2.396,21.41316,5.14076,12.724,30.06871,4.99314,2.3178,3.05508,2.61435,58.68165,24.64118,3.79088,32.81604,4.86078,10.49255,2.46971,2.62294,3.37067,1.81688,2.09327,6.06757,8.96384,2.071,3.97786,8.25171,3.82224,2.58518,3.67627,3.048,6.44837,6.85024,5.75427,2.74524,3.708,5.6459,6.70835,6.21471,4.21492,6.09345,3.3948,10.5489,13.78961,5.42412,4.34863,5.18729,8.03651,2.2479,5.82257,7.67473,13.25539,8.62859,5.50973,6.96086,9.06522,16.995,6.2272,11.107,25.23616,10.55384,4.44663,8.54639,4.49131,16.028,4.24924,4.2149,8.8092,4.14945,5.11635,6.983,3.62324,9.44184,7.19586,4.751,7.13576,11.79665,18.31,4.65878,12.59384,7.37006,7.92145,8.26827,30.83376,13.90327,9.83516,16.44506,3.20471,18.50088,4.5911,7.76435,17.462,10.28145,7.43465,14.84514,2.791,15.30335,0.87961,4.343,1.06029,1.42845,5.641,2.225,3.91216,6.76978,20.054,4.35104,4.84639,11.4061,9.01584,3.44708,2.41916,2.5029,6.80114,3.841,4.34329,4.80455,1.80659,1.856,2.71592,7.89594,8.8911,23.97133,13.35604,55.90412,12.41816,10.72359,2.97824,10.15837,14.51343,39.67647,73.16965,26.32014,12.177,10.82406,5.323,29.84918,18.39286,34.635,70.636,17.553,19.56986,16.49978,3.94992,16.55471,16.59859,56.99241,73.26361,16.29157,12.56037,42.31949,5.367,26.661,9.69543,10.808,6.65769,3.67186,3.216,2.78169,13.13149,30.56959,47.14,125.327,26.27347,20.35818,22.129,4.73876,37.80888,54.02449,21.76061,117.53892,15.30967,89.376,63.21437,25.32022,71.526,61.20186
2.82,4.15014,49.15657,8.97129,10.78443,26.61143,2.82014,8.13443,7.54743,6.94086,140.726,15.93943,14.05571,155.86814,2.96586,14.23871,16.48771,5.299,228.66771,6.424,251.07486,579.81829,3.51057,2.62043,16.32314,3.54357,358.75271,33.71743,136.31,645.439,3.10871,9.99071,6.404,2.613,182.33057,9.405,27.23643,345.77314,6.21386,4.59843,3.97586,4.23557,29.26043,5.86514,8.773,21.552,2.781,4.055,2.582,6.42586,39.26843,12.33286,9.51029,26.82186,4.42643,7.76929,3.01343,3.363,15.35614,4.601,7.169,13.90057,4.23986,3.03886,2.75543,2.43686,20.19186,4.53771,11.98,28.21443,4.50643,2.137,2.46543,2.39257,55.70686,23.96014,3.89143,31.17614,4.85357,9.48571,2.138,2.57757,3.294,1.768,2.14114,6.44314,9.27386,1.97743,3.457,8.279,3.68571,2.34543,3.61629,3.05943,5.83614,6.451,5.34371,2.43571,3.55714,5.22629,6.05886,5.53643,4.44557,5.84714,3.17229,9.72271,13.611,5.42743,4.28843,5.13886,8.44486,2.22971,4.907,7.73829,13.446,8.49886,4.97971,7.173,9.38743,17.821,5.60771,10.47443,25.09514,10.75829,4.15943,8.52143,4.47257,16.55514,3.50457,3.888,8.60471,4.57257,4.54429,6.57129,3.79414,10.05229,7.627,4.49943,6.216,11.94786,17.53,4.54171,11.422,7.07571,7.86386,8.01,27.71586,13.191,9.46014,14.74,3.14614,17.78214,4.90514,7.55571,15.71543,10.28729,7.61971,14.34971,2.72114,15.05014,0.93414,3.75571,1.06514,1.42714,5.472,2.346,3.85757,6.62929,19.627,4.17629,4.69771,10.702,8.08543,3.315,2.12071,2.25071,7.077,3.90386,4.56014,5.16114,1.74014,1.93729,2.66057,8.46671,8.675,25.64486,13.45886,56.67429,13.14057,9.86514,3.04786,9.95629,15.248,39.20743,73.35829,27.44686,12.51443,10.99443,5.341,28.294,17.365,34.536,66.772,16.326,19.48971,16.369,3.54729,15.751,16.82371,50.923,78.89243,16.552,12.78914,41.71314,5.562,32.14,8.979,10.645,5.56086,3.65814,3.16857,2.53114,11.398,31.57657,43.288,124.649,23.46929,20.64371,24.04914,4.493,33.75371,52.73829,22.19171,112.76529,17.07257,90.40371,65.693,25.48786,72.76257,66.898
